File,MotionCutoff,FreezeThresh,MinFreezeDuration,Frame,Motion,Freezing
Freezing_animal.mpg,10.0,200.0,15.0,7093,444.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7094,482.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7095,470.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7096,482.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7097,490.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7098,568.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7099,432.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7100,368.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7101,451.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7102,464.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7103,549.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7104,478.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7105,547.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7106,421.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7107,455.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7108,563.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7109,729.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7110,399.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7111,226.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7112,466.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7113,305.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7114,271.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7115,195.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7116,182.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7117,258.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7118,186.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7119,90.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7120,160.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7121,64.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7122,22.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7123,19.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7124,20.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7125,41.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7126,147.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7127,174.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7128,111.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7129,25.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7130,65.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7131,225.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7132,162.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7133,85.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7134,41.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7135,0.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7136,40.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7137,113.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7138,145.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7139,170.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7140,369.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7141,378.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7142,462.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7143,812.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7144,781.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7145,234.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7146,549.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7147,427.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7148,685.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7149,433.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7150,651.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7151,628.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7152,541.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7153,799.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7154,599.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7155,901.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7156,1203.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7157,1240.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7158,937.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7159,831.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7160,513.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7161,559.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7162,727.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7163,377.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7164,763.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7165,596.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7166,346.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7167,452.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7168,789.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7169,784.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7170,478.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7171,227.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7172,409.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7173,488.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7174,701.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7175,432.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7176,294.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7177,188.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7178,398.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7179,472.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7180,714.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7181,644.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7182,705.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7183,797.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7184,866.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7185,210.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7186,306.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7187,229.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7188,183.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7189,227.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7190,361.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7191,263.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7192,7.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7193,244.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7194,154.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7195,17.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7196,106.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7197,146.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7198,2.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7199,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7200,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7201,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7202,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7203,4.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7204,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7205,1.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7206,4.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7207,2.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7208,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7209,3.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7210,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7211,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7212,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7213,15.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7214,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7215,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7216,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7217,19.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7218,1.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7219,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7220,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7221,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7222,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7223,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7224,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7225,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7226,2.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7227,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7228,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7229,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7230,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7231,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7232,1.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7233,455.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7234,769.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7235,753.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7236,622.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7237,440.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7238,411.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7239,284.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7240,295.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7241,206.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7242,286.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7243,633.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7244,1187.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7245,1160.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7246,670.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7247,485.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7248,682.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7249,308.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7250,335.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7251,561.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7252,300.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7253,365.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7254,117.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7255,187.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7256,342.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7257,565.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7258,622.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7259,555.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7260,335.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7261,436.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7262,147.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7263,741.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7264,266.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7265,141.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7266,186.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7267,196.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7268,305.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7269,310.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7270,46.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7271,333.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7272,276.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7273,217.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7274,140.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7275,136.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7276,69.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7277,302.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7278,360.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7279,120.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7280,89.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7281,7.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7282,183.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7283,415.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7284,507.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7285,164.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7286,330.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7287,134.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7288,174.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7289,106.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7290,245.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7291,220.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7292,20.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7293,265.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7294,242.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7295,179.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7296,45.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7297,130.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7298,269.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7299,326.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7300,102.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7301,323.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7302,158.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7303,46.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7304,42.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7305,0.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7306,46.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7307,31.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7308,479.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7309,772.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7310,1158.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7311,641.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7312,322.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7313,419.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7314,187.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7315,311.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7316,303.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7317,435.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7318,675.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7319,825.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7320,482.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7321,474.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7322,912.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7323,614.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7324,336.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7325,86.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7326,191.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7327,487.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7328,556.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7329,334.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7330,31.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7331,141.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7332,55.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7333,173.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7334,74.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7335,65.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7336,139.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7337,229.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7338,230.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7339,31.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7340,113.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7341,52.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7342,133.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7343,174.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7344,3.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7345,139.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7346,203.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7347,105.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7348,5.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7349,0.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7350,0.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7351,0.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7352,11.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7353,7.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7354,70.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7355,107.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7356,210.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7357,355.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7358,56.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7359,74.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7360,276.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7361,123.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7362,122.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7363,120.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7364,136.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7365,159.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7366,153.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7367,81.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7368,99.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7369,33.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7370,38.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7371,0.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7372,2.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7373,55.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7374,60.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7375,39.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7376,13.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7377,132.0,100
Freezing_animal.mpg,10.0,200.0,15.0,7378,450.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7379,1010.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7380,887.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7381,685.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7382,528.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7383,397.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7384,436.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7385,337.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7386,487.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7387,481.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7388,528.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7389,692.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7390,812.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7391,847.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7392,564.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7393,651.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7394,695.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7395,847.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7396,672.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7397,518.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7398,349.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7399,511.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7400,758.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7401,632.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7402,791.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7403,670.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7404,455.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7405,105.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7406,69.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7407,60.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7408,144.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7409,76.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7410,178.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7411,164.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7412,208.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7413,178.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7414,185.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7415,114.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7416,204.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7417,153.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7418,61.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7419,240.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7420,102.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7421,66.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7422,279.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7423,172.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7424,417.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7425,819.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7426,1213.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7427,1099.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7428,1061.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7429,1043.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7430,533.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7431,217.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7432,189.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7433,280.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7434,502.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7435,246.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7436,489.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7437,573.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7438,363.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7439,391.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7440,590.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7441,708.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7442,531.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7443,234.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7444,321.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7445,455.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7446,513.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7447,954.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7448,961.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7449,638.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7450,296.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7451,398.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7452,449.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7453,326.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7454,272.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7455,512.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7456,151.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7457,562.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7458,677.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7459,659.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7460,583.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7461,485.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7462,464.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7463,287.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7464,290.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7465,596.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7466,577.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7467,659.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7468,1019.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7469,890.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7470,490.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7471,491.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7472,661.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7473,695.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7474,849.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7475,854.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7476,323.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7477,617.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7478,748.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7479,771.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7480,921.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7481,663.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7482,399.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7483,465.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7484,875.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7485,796.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7486,343.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7487,358.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7488,276.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7489,182.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7490,48.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7491,193.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7492,157.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7493,185.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7494,277.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7495,194.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7496,131.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7497,185.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7498,92.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7499,206.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7500,244.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7501,34.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7502,159.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7503,210.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7504,231.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7505,86.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7506,1.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7507,38.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7508,173.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7509,216.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7510,130.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7511,0.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7512,130.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7513,236.0,0
Freezing_animal.mpg,10.0,200.0,15.0,7514,222.0,0
